frame.time_epoch,frame.time_delta,ip.proto,ip.ttl,ip.src,ip.dst,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,tcp.flags,tcp.seq,tcp.ack,tcp.len,tcp.window_size,tcp.options.mss,tcp.analysis.bytes_in_flight,udp.length,frame.len,label
1746867665.676953000,0.000189000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,19729,0,60928,,,,66,1
1746867665.684089000,0.007136000,,,,,,,,,,,,,,,,,42,1
1746867665.684116000,0.000027000,,,,,,,,,,,,,,,,,42,1
1746867666.678146000,0.994030000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,19729,106,50,5888,,50,,116,1
1746867666.678692000,0.000546000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,19779,0,60928,,,,66,1
1746867666.678748000,0.000056000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,19779,106,97,5888,,97,,163,1
1746867666.679057000,0.000309000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,19876,0,60928,,,,66,1
1746867666.684099000,0.005042000,,,,,,,,,,,,,,,,,42,1
1746867666.684132000,0.000033000,,,,,,,,,,,,,,,,,42,1
1746867666.684136000,0.000004000,,,,,,,,,,,,,,,,,42,1
1746867667.679999000,0.995863000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,19876,106,50,5888,,50,,116,1
1746867667.680684000,0.000685000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,19926,0,60928,,,,66,1
1746867667.680747000,0.000063000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,19926,106,97,5888,,97,,163,1
1746867667.681149000,0.000402000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,20023,0,60928,,,,66,1
1746867667.684104000,0.002955000,,,,,,,,,,,,,,,,,42,1
1746867667.684132000,0.000028000,,,,,,,,,,,,,,,,,42,1
1746867667.684137000,0.000005000,,,,,,,,,,,,,,,,,42,1
1746867668.682005000,0.997868000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,20023,106,50,5888,,50,,116,1
1746867668.682306000,0.000301000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,20073,0,60928,,,,66,1
1746867668.682314000,0.000008000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,20073,106,97,5888,,97,,163,1
1746867668.682517000,0.000203000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,20170,0,60928,,,,66,1
1746867668.684332000,0.001815000,,,,,,,,,,,,,,,,,42,1
1746867668.684441000,0.000109000,,,,,,,,,,,,,,,,,42,1
1746867668.684483000,0.000042000,,,,,,,,,,,,,,,,,42,1
1746867669.683312000,0.998829000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,20170,106,50,5888,,50,,116,1
1746867669.684054000,0.000742000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,20220,0,60928,,,,66,1
1746867669.684295000,0.000241000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,20220,106,97,5888,,97,,163,1
1746867669.684510000,0.000215000,,,,,,,,,,,,,,,,,42,1
1746867669.684554000,0.000044000,,,,,,,,,,,,,,,,,42,1
1746867669.684736000,0.000182000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,20317,0,60928,,,,66,1
1746867669.694116000,0.009380000,,,,,,,,,,,,,,,,,42,1
1746867670.684096000,0.989980000,,,,,,,,,,,,,,,,,42,1
1746867670.685981000,0.001885000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,20317,106,50,5888,,50,,116,1
1746867670.686479000,0.000498000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,20367,0,60928,,,,66,1
1746867670.686542000,0.000063000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,20367,106,97,5888,,97,,163,1
1746867670.686788000,0.000246000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,20464,0,60928,,,,66,1
1746867670.694122000,0.007334000,,,,,,,,,,,,,,,,,42,1
1746867670.694148000,0.000026000,,,,,,,,,,,,,,,,,42,1
1746867671.687765000,0.993617000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,20464,106,52,5888,,52,,118,1
1746867671.688390000,0.000625000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,20516,0,60928,,,,66,1
1746867671.688440000,0.000050000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,20516,106,98,5888,,98,,164,1
1746867671.689041000,0.000601000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,20614,0,60928,,,,66,1
1746867671.694094000,0.005053000,,,,,,,,,,,,,,,,,42,1
1746867671.694121000,0.000027000,,,,,,,,,,,,,,,,,42,1
1746867671.694124000,0.000003000,,,,,,,,,,,,,,,,,42,1
1746867672.690140000,0.996016000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,20614,106,52,5888,,52,,118,1
1746867672.690615000,0.000475000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,20666,0,60928,,,,66,1
1746867672.690668000,0.000053000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,20666,106,98,5888,,98,,164,1
1746867672.691024000,0.000356000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,20764,0,60928,,,,66,1
1746867672.694139000,0.003115000,,,,,,,,,,,,,,,,,42,1
1746867672.694166000,0.000027000,,,,,,,,,,,,,,,,,42,1
1746867672.694170000,0.000004000,,,,,,,,,,,,,,,,,42,1
1746867673.692362000,0.998192000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,20764,106,52,5888,,52,,118,1
1746867673.692954000,0.000592000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,20816,0,60928,,,,66,1
1746867673.693056000,0.000102000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,20816,106,98,5888,,98,,164,1
1746867673.693788000,0.000732000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,20914,0,60928,,,,66,1
1746867673.694245000,0.000457000,,,,,,,,,,,,,,,,,42,1
1746867673.694328000,0.000083000,,,,,,,,,,,,,,,,,42,1
1746867673.704101000,0.009773000,,,,,,,,,,,,,,,,,42,1
1746867674.694142000,0.990041000,,,,,,,,,,,,,,,,,42,1
1746867674.695406000,0.001264000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,20914,106,52,5888,,52,,118,1
1746867674.696171000,0.000765000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,20966,0,60928,,,,66,1
1746867674.696255000,0.000084000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,20966,106,98,5888,,98,,164,1
1746867674.696556000,0.000301000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,21064,0,60928,,,,66,1
1746867674.704273000,0.007717000,,,,,,,,,,,,,,,,,42,1
1746867674.704485000,0.000212000,,,,,,,,,,,,,,,,,42,1
1746867675.290798000,0.586313000,,,,,,,546,547,,,,,,,,103,157,1
1746867675.697442000,0.406644000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,21064,106,52,5888,,52,,118,1
1746867675.698030000,0.000588000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,21116,0,60928,,,,66,1
1746867675.698072000,0.000042000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,21116,106,98,5888,,98,,164,1
1746867675.698362000,0.000290000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,21214,0,60928,,,,66,1
1746867675.704098000,0.005736000,,,,,,,,,,,,,,,,,42,1
1746867675.704128000,0.000030000,,,,,,,,,,,,,,,,,42,1
1746867675.704135000,0.000007000,,,,,,,,,,,,,,,,,42,1
1746867676.698918000,0.994783000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,21214,106,52,5888,,52,,118,1
1746867676.699289000,0.000371000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,21266,0,60928,,,,66,1
1746867676.699297000,0.000008000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,21266,106,98,5888,,98,,164,1
1746867676.699498000,0.000201000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,21364,0,60928,,,,66,1
1746867676.704292000,0.004794000,,,,,,,,,,,,,,,,,42,1
1746867676.704394000,0.000102000,,,,,,,,,,,,,,,,,42,1
1746867676.704498000,0.000104000,,,,,,,,,,,,,,,,,42,1
1746867677.699983000,0.995485000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,21364,106,52,5888,,52,,118,1
1746867677.700235000,0.000252000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,21416,0,60928,,,,66,1
1746867677.700243000,0.000008000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,21416,106,98,5888,,98,,164,1
1746867677.700445000,0.000202000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,21514,0,60928,,,,66,1
1746867677.704286000,0.003841000,,,,,,,,,,,,,,,,,42,1
1746867677.704393000,0.000107000,,,,,,,,,,,,,,,,,42,1
1746867677.704507000,0.000114000,,,,,,,,,,,,,,,,,42,1
1746867678.701741000,0.997234000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,21514,106,52,5888,,52,,118,1
1746867678.702603000,0.000862000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,21566,0,60928,,,,66,1
1746867678.702688000,0.000085000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,21566,106,98,5888,,98,,164,1
1746867678.703231000,0.000543000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,21664,0,60928,,,,66,1
1746867678.704159000,0.000928000,,,,,,,,,,,,,,,,,42,1
1746867678.704175000,0.000016000,,,,,,,,,,,,,,,,,42,1
1746867678.704182000,0.000007000,,,,,,,,,,,,,,,,,42,1
1746867679.704222000,1.000040000,,,,,,,,,,,,,,,,,42,1
1746867679.704246000,0.000024000,,,,,,,,,,,,,,,,,42,1
1746867679.704370000,0.000124000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,21664,106,52,5888,,52,,118,1
1746867679.704571000,0.000201000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,21716,0,60928,,,,66,1
1746867679.704579000,0.000008000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,21716,106,98,5888,,98,,164,1
1746867679.704757000,0.000178000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,21814,0,60928,,,,66,1
1746867679.714228000,0.009471000,,,,,,,,,,,,,,,,,42,1
1746867680.704184000,0.989956000,,,,,,,,,,,,,,,,,42,1
1746867680.705585000,0.001401000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,21814,106,52,5888,,52,,118,1
1746867680.705950000,0.000365000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,21866,0,60928,,,,66,1
1746867680.706028000,0.000078000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,21866,106,98,5888,,98,,164,1
1746867680.706315000,0.000287000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,21964,0,60928,,,,66,1
1746867680.714210000,0.007895000,,,,,,,,,,,,,,,,,42,1
1746867680.714304000,0.000094000,,,,,,,,,,,,,,,,,42,1
1746867681.708070000,0.993766000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,21964,106,52,5888,,52,,118,1
1746867681.708729000,0.000659000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,22016,0,60928,,,,66,1
1746867681.708776000,0.000047000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,22016,106,98,5888,,98,,164,1
1746867681.709033000,0.000257000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,22114,0,60928,,,,66,1
1746867681.714131000,0.005098000,,,,,,,,,,,,,,,,,42,1
1746867681.714158000,0.000027000,,,,,,,,,,,,,,,,,42,1
1746867681.714162000,0.000004000,,,,,,,,,,,,,,,,,42,1
1746867682.709610000,0.995448000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,22114,106,52,5888,,52,,118,1
1746867682.709897000,0.000287000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,22166,0,60928,,,,66,1
1746867682.709907000,0.000010000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,22166,106,98,5888,,98,,164,1
1746867682.710100000,0.000193000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,22264,0,60928,,,,66,1
1746867682.714143000,0.004043000,,,,,,,,,,,,,,,,,42,1
1746867682.714169000,0.000026000,,,,,,,,,,,,,,,,,42,1
1746867682.714174000,0.000005000,,,,,,,,,,,,,,,,,42,1
1746867683.710859000,0.996685000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,22264,106,52,5888,,52,,118,1
1746867683.711340000,0.000481000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,22316,0,60928,,,,66,1
1746867683.711393000,0.000053000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,22316,106,98,5888,,98,,164,1
1746867683.711698000,0.000305000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,22414,0,60928,,,,66,1
1746867683.714143000,0.002445000,,,,,,,,,,,,,,,,,42,1
1746867683.714171000,0.000028000,,,,,,,,,,,,,,,,,42,1
1746867683.714175000,0.000004000,,,,,,,,,,,,,,,,,42,1
1746867684.712321000,0.998146000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,22414,106,52,5888,,52,,118,1
1746867684.712894000,0.000573000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,22466,0,60928,,,,66,1
1746867684.712910000,0.000016000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,22466,106,98,5888,,98,,164,1
1746867684.713381000,0.000471000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,22564,0,60928,,,,66,1
1746867684.714471000,0.001090000,,,,,,,,,,,,,,,,,42,1
1746867684.714471000,0.000000000,,,,,,,,,,,,,,,,,42,1
1746867684.714471000,0.000000000,,,,,,,,,,,,,,,,,42,1
1746867685.714293000,0.999822000,,,,,,,,,,,,,,,,,42,1
1746867685.714405000,0.000112000,,,,,,,,,,,,,,,,,42,1
1746867685.714711000,0.000306000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,22564,106,52,5888,,52,,118,1
1746867685.715100000,0.000389000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,22616,0,60928,,,,66,1
1746867685.715144000,0.000044000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,22616,106,98,5888,,98,,164,1
1746867685.715444000,0.000300000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,22714,0,60928,,,,66,1
1746867685.724089000,0.008645000,,,,,,,,,,,,,,,,,42,1
1746867686.714307000,0.990218000,,,,,,,,,,,,,,,,,42,1
1746867686.716491000,0.002184000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,22714,106,52,5888,,52,,118,1
1746867686.716832000,0.000341000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,22766,0,60928,,,,66,1
1746867686.716873000,0.000041000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,22766,106,98,5888,,98,,164,1
1746867686.717070000,0.000197000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,22864,0,60928,,,,66,1
1746867686.724104000,0.007034000,,,,,,,,,,,,,,,,,42,1
1746867686.724131000,0.000027000,,,,,,,,,,,,,,,,,42,1
1746867687.717800000,0.993669000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,22864,106,52,5888,,52,,118,1
1746867687.718245000,0.000445000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,22916,0,60928,,,,66,1
1746867687.718476000,0.000231000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,22916,106,98,5888,,98,,164,1
1746867687.719049000,0.000573000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,23014,0,60928,,,,66,1
1746867687.724157000,0.005108000,,,,,,,,,,,,,,,,,42,1
1746867687.724188000,0.000031000,,,,,,,,,,,,,,,,,42,1
1746867687.724193000,0.000005000,,,,,,,,,,,,,,,,,42,1
1746867688.720398000,0.996205000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,23014,106,52,5888,,52,,118,1
1746867688.720897000,0.000499000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,23066,0,60928,,,,66,1
1746867688.720908000,0.000011000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,23066,106,98,5888,,98,,164,1
1746867688.721239000,0.000331000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,23164,0,60928,,,,66,1
1746867688.724111000,0.002872000,,,,,,,,,,,,,,,,,42,1
1746867688.724136000,0.000025000,,,,,,,,,,,,,,,,,42,1
1746867688.724139000,0.000003000,,,,,,,,,,,,,,,,,42,1
1746867689.721937000,0.997798000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,23164,106,52,5888,,52,,118,1
1746867689.722214000,0.000277000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,23216,0,60928,,,,66,1
1746867689.722222000,0.000008000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,23216,106,98,5888,,98,,164,1
1746867689.722392000,0.000170000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,23314,0,60928,,,,66,1
1746867689.724290000,0.001898000,,,,,,,,,,,,,,,,,42,1
1746867689.724397000,0.000107000,,,,,,,,,,,,,,,,,42,1
1746867689.724441000,0.000044000,,,,,,,,,,,,,,,,,42,1
1746867689.862807000,0.138366000,,,,,,,,,,,,,,,,,60,1
1746867689.862842000,0.000035000,,,,,,,,,,,,,,,,,42,1
1746867690.723706000,0.860864000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,23314,106,52,5888,,52,,118,1
1746867690.724418000,0.000712000,,,,,,,,,,,,,,,,,42,1
1746867690.724502000,0.000084000,,,,,,,,,,,,,,,,,42,1
1746867690.724542000,0.000040000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,23366,0,60928,,,,66,1
1746867690.724581000,0.000039000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,23366,106,98,5888,,98,,164,1
1746867690.725063000,0.000482000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,23464,0,60928,,,,66,1
1746867690.734117000,0.009054000,,,,,,,,,,,,,,,,,42,1
1746867691.724340000,0.990223000,,,,,,,,,,,,,,,,,42,1
1746867691.726449000,0.002109000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,23464,106,52,5888,,52,,118,1
1746867691.726882000,0.000433000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,23516,0,60928,,,,66,1
1746867691.726943000,0.000061000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,23516,106,98,5888,,98,,164,1
1746867691.727190000,0.000247000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,23614,0,60928,,,,66,1
1746867691.734237000,0.007047000,,,,,,,,,,,,,,,,,42,1
1746867691.734349000,0.000112000,,,,,,,,,,,,,,,,,42,1
1746867692.728228000,0.993879000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,23614,106,52,5888,,52,,118,1
1746867692.729007000,0.000779000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,23666,0,60928,,,,66,1
1746867692.729076000,0.000069000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,23666,106,98,5888,,98,,164,1
1746867692.729620000,0.000544000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,23764,0,60928,,,,66,1
1746867692.734092000,0.004472000,,,,,,,,,,,,,,,,,42,1
1746867692.734119000,0.000027000,,,,,,,,,,,,,,,,,42,1
1746867692.734123000,0.000004000,,,,,,,,,,,,,,,,,42,1
1746867693.730725000,0.996602000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,23764,106,52,5888,,52,,118,1
1746867693.731175000,0.000450000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,23816,0,60928,,,,66,1
1746867693.731229000,0.000054000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,23816,106,98,5888,,98,,164,1
1746867693.731532000,0.000303000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,23914,0,60928,,,,66,1
1746867693.734146000,0.002614000,,,,,,,,,,,,,,,,,42,1
1746867693.734173000,0.000027000,,,,,,,,,,,,,,,,,42,1
1746867693.734177000,0.000004000,,,,,,,,,,,,,,,,,42,1
1746867694.732130000,0.997953000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,23914,106,52,5888,,52,,118,1
1746867694.732406000,0.000276000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,23966,0,60928,,,,66,1
1746867694.732414000,0.000008000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,23966,106,98,5888,,98,,164,1
1746867694.732580000,0.000166000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,24064,0,60928,,,,66,1
1746867694.734108000,0.001528000,,,,,,,,,,,,,,,,,42,1
1746867694.734131000,0.000023000,,,,,,,,,,,,,,,,,42,1
1746867694.734134000,0.000003000,,,,,,,,,,,,,,,,,42,1
1746867695.733070000,0.998936000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,24064,106,52,5888,,52,,118,1
1746867695.733308000,0.000238000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,24116,0,60928,,,,66,1
1746867695.733316000,0.000008000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,24116,106,98,5888,,98,,164,1
1746867695.733478000,0.000162000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,24214,0,60928,,,,66,1
1746867695.734136000,0.000658000,,,,,,,,,,,,,,,,,42,1
1746867695.734167000,0.000031000,,,,,,,,,,,,,,,,,42,1
1746867695.734174000,0.000007000,,,,,,,,,,,,,,,,,42,1
1746867696.734095000,0.999921000,,,,,,,,,,,,,,,,,42,1
1746867696.734119000,0.000024000,,,,,,,,,,,,,,,,,42,1
1746867696.734234000,0.000115000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,24214,106,52,5888,,52,,118,1
1746867696.734587000,0.000353000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,24266,0,60928,,,,66,1
1746867696.734604000,0.000017000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,24266,106,98,5888,,98,,164,1
1746867696.735007000,0.000403000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,24364,0,60928,,,,66,1
1746867696.744271000,0.009264000,,,,,,,,,,,,,,,,,42,1
1746867697.734325000,0.990054000,,,,,,,,,,,,,,,,,42,1
1746867697.736179000,0.001854000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,24364,106,52,5888,,52,,118,1
1746867697.736591000,0.000412000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,24416,0,60928,,,,66,1
1746867697.736646000,0.000055000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,24416,106,98,5888,,98,,164,1
1746867697.736898000,0.000252000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,24514,0,60928,,,,66,1
1746867697.744262000,0.007364000,,,,,,,,,,,,,,,,,42,1
1746867697.744391000,0.000129000,,,,,,,,,,,,,,,,,42,1
1746867698.737679000,0.993288000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,24514,106,52,5888,,52,,118,1
1746867698.738155000,0.000476000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,24566,0,60928,,,,66,1
1746867698.738213000,0.000058000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,24566,106,98,5888,,98,,164,1
1746867698.738542000,0.000329000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,24664,0,60928,,,,66,1
1746867698.744138000,0.005596000,,,,,,,,,,,,,,,,,42,1
1746867698.744167000,0.000029000,,,,,,,,,,,,,,,,,42,1
1746867698.744171000,0.000004000,,,,,,,,,,,,,,,,,42,1
1746867699.739233000,0.995062000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,24664,106,52,5888,,52,,118,1
1746867699.739567000,0.000334000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,24716,0,60928,,,,66,1
1746867699.739576000,0.000009000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,24716,106,98,5888,,98,,164,1
1746867699.739913000,0.000337000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,24814,0,60928,,,,66,1
1746867699.744410000,0.004497000,,,,,,,,,,,,,,,,,42,1
1746867699.744537000,0.000127000,,,,,,,,,,,,,,,,,42,1
1746867699.744585000,0.000048000,,,,,,,,,,,,,,,,,42,1
1746867700.740497000,0.995912000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,24814,106,52,5888,,52,,118,1
1746867700.741039000,0.000542000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,24866,0,60928,,,,66,1
1746867700.741089000,0.000050000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,24866,106,98,5888,,98,,164,1
1746867700.741375000,0.000286000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,24964,0,60928,,,,66,1
1746867700.744158000,0.002783000,,,,,,,,,,,,,,,,,42,1
1746867700.744183000,0.000025000,,,,,,,,,,,,,,,,,42,1
1746867700.744186000,0.000003000,,,,,,,,,,,,,,,,,42,1
1746867701.741973000,0.997787000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,24964,106,52,5888,,52,,118,1
1746867701.742209000,0.000236000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,25016,0,60928,,,,66,1
1746867701.742217000,0.000008000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,25016,106,98,5888,,98,,164,1
1746867701.742343000,0.000126000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,25114,0,60928,,,,66,1
1746867701.744366000,0.002023000,,,,,,,,,,,,,,,,,42,1
1746867701.744506000,0.000140000,,,,,,,,,,,,,,,,,42,1
1746867701.744558000,0.000052000,,,,,,,,,,,,,,,,,42,1
1746867702.743030000,0.998472000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,25114,106,52,5888,,52,,118,1
1746867702.743741000,0.000711000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,25166,0,60928,,,,66,1
1746867702.743799000,0.000058000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,25166,106,98,5888,,98,,164,1
1746867702.744197000,0.000398000,,,,,,,,,,,,,,,,,42,1
1746867702.744207000,0.000010000,,,,,,,,,,,,,,,,,42,1
1746867702.744211000,0.000004000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,106,25264,0,60928,,,,66,1
1746867702.754245000,0.010034000,,,,,,,,,,,,,,,,,42,1
