frame.time_epoch,frame.time_delta,ip.proto,ip.ttl,ip.src,ip.dst,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,tcp.flags,tcp.seq,tcp.ack,tcp.len,tcp.window_size,tcp.options.mss,tcp.analysis.bytes_in_flight,udp.length,frame.len,label
1747143052.202530000,80.288709000,,,,,,,,,,,,,,,,,42,0
1747143052.203729000,0.001199000,,,,,,,,,,,,,,,,,60,0
1747143052.203736000,0.000007000,6,64,10.7.7.5,10.0.3.7,32966,21,,,0x0002,0,0,0,65535,020405b4,,,74,0
1747143053.225677000,1.021941000,6,64,10.7.7.5,10.0.3.7,32966,21,,,0x0002,0,0,0,65535,020405b4,,,74,0
1747143054.245544000,1.019867000,6,64,10.7.7.5,10.0.3.7,32966,21,,,0x0002,0,0,0,65535,020405b4,,,74,0
1747143055.273559000,1.028015000,6,64,10.7.7.5,10.0.3.7,32966,21,,,0x0002,0,0,0,65535,020405b4,,,74,0
1747143056.355496000,1.081937000,6,64,10.7.7.5,10.0.3.7,32966,21,,,0x0002,0,0,0,65535,020405b4,,,74,0
1747143057.381940000,1.026444000,6,64,10.7.7.5,10.0.3.7,32966,21,,,0x0002,0,0,0,65535,020405b4,,,74,0
1747143059.397262000,2.015322000,6,64,10.7.7.5,10.0.3.7,32966,21,,,0x0002,0,0,0,65535,020405b4,,,74,0
1747143063.830751000,4.433489000,6,64,10.7.7.5,10.0.3.7,32966,21,,,0x0002,0,0,0,65535,020405b4,,,74,0
1747143072.005435000,8.174684000,6,64,10.7.7.5,10.0.3.7,32966,21,,,0x0002,0,0,0,65535,020405b4,,,74,0
1747143079.807146000,7.801711000,6,64,10.7.7.5,10.7.7.4,40562,21,,,0x0002,0,0,0,65535,020405b4,,,74,0
1747143079.813255000,0.006109000,,,,,,,,,,,,,,,,,60,0
1747143079.813267000,0.000012000,,,,,,,,,,,,,,,,,42,0
1747143079.813411000,0.000144000,6,64,10.7.7.4,10.7.7.5,21,40562,,,0x0012,0,1,0,5792,020405b4,,,74,0
1747143079.813443000,0.000032000,6,64,10.7.7.5,10.7.7.4,40562,21,,,0x0010,1,1,0,129940,,,,66,0
1747143079.815284000,0.001841000,6,64,10.7.7.4,10.7.7.5,21,40562,,,0x0018,1,1,20,5888,,20,,86,0
1747143079.815309000,0.000025000,6,64,10.7.7.5,10.7.7.4,40562,21,,,0x0010,1,21,0,129920,,,,66,0
1747143079.815447000,0.000138000,6,64,10.7.7.5,10.7.7.4,40562,21,,,0x0018,1,21,16,129920,,16,,82,0
1747143079.815567000,0.000120000,6,64,10.7.7.4,10.7.7.5,21,40562,,,0x0010,21,17,0,5888,,,,66,0
1747143079.819311000,0.003744000,6,64,10.7.7.4,10.7.7.5,21,40562,,,0x0018,21,17,34,5888,,34,,100,0
1747143079.819454000,0.000143000,6,64,10.7.7.5,10.7.7.4,40562,21,,,0x0018,17,55,16,129888,,16,,82,0
1747143079.851330000,0.031876000,6,64,10.7.7.4,10.7.7.5,21,40562,,,0x0010,55,33,0,5888,,,,66,0
1747143079.853585000,0.002255000,6,64,10.7.7.4,10.7.7.5,21,40562,,,0x0018,55,33,23,5888,,23,,89,0
1747143079.853668000,0.000083000,6,64,10.7.7.5,10.7.7.4,40562,21,,,0x0018,33,78,6,129868,,6,,72,0
1747143079.853795000,0.000127000,6,64,10.7.7.4,10.7.7.5,21,40562,,,0x0010,78,39,0,5888,,,,66,0
1747143079.865408000,0.011613000,6,64,10.7.7.4,10.7.7.5,21,40562,,,0x0018,78,39,19,5888,,19,,85,0
1747143079.865598000,0.000190000,6,64,10.7.7.5,10.7.7.4,40562,21,,,0x0018,39,97,6,129852,,6,,72,0
1747143079.875080000,0.009482000,6,64,10.7.7.4,10.7.7.5,21,40562,,,0x0018,97,45,15,5888,,15,,81,0
1747143079.875081000,0.000001000,6,64,10.7.7.4,10.7.7.5,21,40562,,,0x0018,112,45,7,5888,,22,,73,0
1747143079.875137000,0.000056000,6,64,10.7.7.5,10.7.7.4,40562,21,,,0x0010,45,119,0,129832,,,,66,0
1747143079.875357000,0.000220000,6,64,10.7.7.4,10.7.7.5,21,40562,,,0x0018,119,45,65,5888,,65,,131,0
1747143079.875495000,0.000138000,6,64,10.7.7.5,10.7.7.4,40562,21,,,0x0018,45,184,8,129768,,8,,74,0
1747143079.887184000,0.011689000,6,64,10.7.7.4,10.7.7.5,21,40562,,,0x0018,184,53,31,5888,,31,,97,0
1747143079.887342000,0.000158000,6,64,10.7.7.5,10.7.7.4,40562,21,,,0x0018,53,215,6,129740,,6,,72,0
1747143079.899088000,0.011746000,6,64,10.7.7.4,10.7.7.5,21,40562,,,0x0018,215,59,49,5888,,49,,115,0
1747143079.899563000,0.000475000,6,64,10.7.7.5,10.7.7.4,41956,46786,,,0x0002,0,0,0,65535,020405b4,,,74,0
1747143079.899754000,0.000191000,6,64,10.7.7.4,10.7.7.5,46786,41956,,,0x0012,0,1,0,5792,020405b4,,,74,0
1747143079.899778000,0.000024000,6,64,10.7.7.5,10.7.7.4,41956,46786,,,0x0010,1,1,0,129940,,,,66,0
1747143079.899853000,0.000075000,6,64,10.7.7.5,10.7.7.4,40562,21,,,0x0018,59,264,16,129692,,16,,82,0
1747143079.908941000,0.009088000,6,64,10.7.7.4,10.7.7.5,21,40562,,,0x0018,264,75,28,5888,,28,,94,0
1747143079.909077000,0.000136000,6,64,10.7.7.5,10.7.7.4,41956,46786,,,0x0011,1,1,0,129940,,,,66,0
1747143079.909233000,0.000156000,6,64,10.7.7.5,10.7.7.4,40562,21,,,0x0018,75,292,6,129664,,6,,72,0
1747143079.912622000,0.003389000,6,64,10.7.7.4,10.7.7.5,46786,41956,,,0x0010,1,2,0,5888,,,,66,0
1747143079.918638000,0.006016000,6,64,10.7.7.4,10.7.7.5,46786,41956,,,0x0014,1,2,0,5888,,,,66,0
1747143079.918717000,0.000079000,6,64,10.7.7.4,10.7.7.5,21,40562,,,0x0018,292,81,49,5888,,49,,115,0
1747143079.918829000,0.000112000,6,64,10.7.7.5,10.7.7.4,44060,48470,,,0x0002,0,0,0,65535,020405b4,,,74,0
1747143079.918959000,0.000130000,6,64,10.7.7.4,10.7.7.5,48470,44060,,,0x0012,0,1,0,5792,020405b4,,,74,0
1747143079.918973000,0.000014000,6,64,10.7.7.5,10.7.7.4,44060,48470,,,0x0010,1,1,0,129940,,,,66,0
1747143079.919001000,0.000028000,6,64,10.7.7.5,10.7.7.4,40562,21,,,0x0018,81,341,16,129624,,16,,82,0
1747143079.930727000,0.011726000,6,64,10.7.7.4,10.7.7.5,21,40562,,,0x0018,341,97,28,5888,,28,,94,0
1747143079.930934000,0.000207000,6,64,10.7.7.5,10.7.7.4,44060,48470,,,0x0011,1,1,0,129940,,,,66,0
1747143079.931084000,0.000150000,6,64,10.7.7.5,10.7.7.4,40562,21,,,0x0018,97,369,6,129624,,6,,72,0
1747143079.942804000,0.011720000,6,64,10.7.7.4,10.7.7.5,48470,44060,,,0x0010,1,2,0,5888,,,,66,0
1747143079.952887000,0.010083000,6,64,10.7.7.4,10.7.7.5,48470,44060,,,0x0014,1,2,0,5888,,,,66,0
1747143079.952889000,0.000002000,6,64,10.7.7.4,10.7.7.5,21,40562,,,0x0018,369,103,48,5888,,48,,114,0
1747143079.953145000,0.000256000,6,64,10.7.7.5,10.7.7.4,48882,6804,,,0x0002,0,0,0,65535,020405b4,,,74,0
1747143079.953303000,0.000158000,6,64,10.7.7.4,10.7.7.5,6804,48882,,,0x0012,0,1,0,5792,020405b4,,,74,0
1747143079.953318000,0.000015000,6,64,10.7.7.5,10.7.7.4,48882,6804,,,0x0010,1,1,0,129940,,,,66,0
1747143079.953365000,0.000047000,6,64,10.7.7.5,10.7.7.4,40562,21,,,0x0018,103,417,16,129624,,16,,82,0
1747143079.972903000,0.019538000,6,64,10.7.7.4,10.7.7.5,21,40562,,,0x0018,417,119,28,5888,,28,,94,0
1747143079.973102000,0.000199000,6,64,10.7.7.5,10.7.7.4,48882,6804,,,0x0011,1,1,0,129940,,,,66,0
1747143079.973443000,0.000341000,6,64,10.7.7.5,10.7.7.4,40562,21,,,0x0018,119,445,6,129624,,6,,72,0
1747143079.982337000,0.008894000,6,64,10.7.7.4,10.7.7.5,6804,48882,,,0x0010,1,2,0,5888,,,,66,0
1747143079.986289000,0.003952000,6,64,10.7.7.4,10.7.7.5,6804,48882,,,0x0014,1,2,0,5888,,,,66,0
1747143079.996372000,0.010083000,6,64,10.7.7.4,10.7.7.5,21,40562,,,0x0018,445,125,49,5888,,49,,115,0
1747143079.996538000,0.000166000,6,64,10.7.7.5,10.7.7.4,57026,16539,,,0x0002,0,0,0,65535,020405b4,,,74,0
1747143079.996783000,0.000245000,6,64,10.7.7.4,10.7.7.5,16539,57026,,,0x0012,0,1,0,5792,020405b4,,,74,0
1747143079.996824000,0.000041000,6,64,10.7.7.5,10.7.7.4,57026,16539,,,0x0010,1,1,0,129940,,,,66,0
1747143079.996857000,0.000033000,6,64,10.7.7.5,10.7.7.4,40562,21,,,0x0018,125,494,16,129624,,16,,82,0
1747143080.018441000,0.021584000,6,64,10.7.7.4,10.7.7.5,21,40562,,,0x0018,494,141,28,5888,,28,,94,0
1747143080.018549000,0.000108000,6,64,10.7.7.5,10.7.7.4,57026,16539,,,0x0011,1,1,0,129940,,,,66,0
1747143080.018679000,0.000130000,6,64,10.7.7.5,10.7.7.4,40562,21,,,0x0018,141,522,6,129624,,6,,72,0
1747143080.022415000,0.003736000,6,64,10.7.7.4,10.7.7.5,16539,57026,,,0x0010,1,2,0,5888,,,,66,0
1747143080.022516000,0.000101000,6,64,10.7.7.4,10.7.7.5,16539,57026,,,0x0014,1,2,0,5888,,,,66,0
1747143080.038467000,0.015951000,6,64,10.7.7.4,10.7.7.5,21,40562,,,0x0018,522,147,49,5888,,49,,115,0
1747143080.038594000,0.000127000,6,64,10.7.7.5,10.7.7.4,50748,23255,,,0x0002,0,0,0,65535,020405b4,,,74,0
1747143080.038748000,0.000154000,6,64,10.7.7.4,10.7.7.5,23255,50748,,,0x0012,0,1,0,5792,020405b4,,,74,0
1747143080.038767000,0.000019000,6,64,10.7.7.5,10.7.7.4,50748,23255,,,0x0010,1,1,0,129940,,,,66,0
1747143080.038943000,0.000176000,6,64,10.7.7.5,10.7.7.4,40562,21,,,0x0018,147,571,16,129624,,16,,82,0
1747143080.050544000,0.011601000,6,64,10.7.7.4,10.7.7.5,21,40562,,,0x0018,571,163,28,5888,,28,,94,0
1747143080.050744000,0.000200000,6,64,10.7.7.5,10.7.7.4,50748,23255,,,0x0011,1,1,0,129940,,,,66,0
1747143080.050932000,0.000188000,6,64,10.7.7.5,10.7.7.4,40562,21,,,0x0018,163,599,6,129624,,6,,72,0
1747143080.051188000,0.000256000,6,64,10.7.7.4,10.7.7.5,23255,50748,,,0x0010,1,2,0,5888,,,,66,0
1747143080.060621000,0.009433000,6,64,10.7.7.4,10.7.7.5,23255,50748,,,0x0014,1,2,0,5888,,,,66,0
1747143080.072648000,0.012027000,6,64,10.7.7.4,10.7.7.5,21,40562,,,0x0018,599,169,49,5888,,49,,115,0
1747143080.072875000,0.000227000,6,64,10.7.7.5,10.7.7.4,51326,45271,,,0x0002,0,0,0,65535,020405b4,,,74,0
1747143080.073034000,0.000159000,6,64,10.7.7.4,10.7.7.5,45271,51326,,,0x0012,0,1,0,5792,020405b4,,,74,0
1747143080.073059000,0.000025000,6,64,10.7.7.5,10.7.7.4,51326,45271,,,0x0010,1,1,0,129940,,,,66,0
1747143080.073144000,0.000085000,6,64,10.7.7.5,10.7.7.4,40562,21,,,0x0018,169,648,16,129624,,16,,82,0
1747143080.094329000,0.021185000,6,64,10.7.7.4,10.7.7.5,21,40562,,,0x0018,648,185,28,5888,,28,,94,0
1747143080.094459000,0.000130000,6,64,10.7.7.5,10.7.7.4,51326,45271,,,0x0011,1,1,0,129940,,,,66,0
1747143080.094559000,0.000100000,6,64,10.7.7.5,10.7.7.4,40562,21,,,0x0018,185,676,6,129624,,6,,72,0
1747143080.102386000,0.007827000,6,64,10.7.7.4,10.7.7.5,45271,51326,,,0x0010,1,2,0,5888,,,,66,0
1747143080.104279000,0.001893000,6,64,10.7.7.4,10.7.7.5,45271,51326,,,0x0014,1,2,0,5888,,,,66,0
1747143080.104350000,0.000071000,6,64,10.7.7.4,10.7.7.5,21,40562,,,0x0018,676,191,49,5888,,49,,115,0
1747143080.104494000,0.000144000,6,64,10.7.7.5,10.7.7.4,59938,30022,,,0x0002,0,0,0,65535,020405b4,,,74,0
1747143080.104625000,0.000131000,6,64,10.7.7.4,10.7.7.5,30022,59938,,,0x0012,0,1,0,5792,020405b4,,,74,0
1747143080.104638000,0.000013000,6,64,10.7.7.5,10.7.7.4,59938,30022,,,0x0010,1,1,0,129940,,,,66,0
1747143080.104711000,0.000073000,6,64,10.7.7.5,10.7.7.4,40562,21,,,0x0018,191,725,16,129624,,16,,82,0
1747143080.112724000,0.008013000,6,64,10.7.7.4,10.7.7.5,21,40562,,,0x0018,725,207,28,5888,,28,,94,0
1747143080.112987000,0.000263000,6,64,10.7.7.5,10.7.7.4,59938,30022,,,0x0011,1,1,0,129940,,,,66,0
1747143080.113323000,0.000336000,6,64,10.7.7.5,10.7.7.4,40562,21,,,0x0018,207,753,6,129624,,6,,72,0
1747143080.114340000,0.001017000,6,64,10.7.7.4,10.7.7.5,30022,59938,,,0x0014,1,2,0,5888,,,,66,0
1747143080.114428000,0.000088000,6,64,10.7.7.4,10.7.7.5,21,40562,,,0x0018,753,213,49,5888,,49,,115,0
1747143080.114607000,0.000179000,6,64,10.7.7.5,10.7.7.4,38654,52816,,,0x0002,0,0,0,65535,020405b4,,,74,0
1747143080.114724000,0.000117000,6,64,10.7.7.4,10.7.7.5,52816,38654,,,0x0012,0,1,0,5792,020405b4,,,74,0
1747143080.114736000,0.000012000,6,64,10.7.7.5,10.7.7.4,38654,52816,,,0x0010,1,1,0,129940,,,,66,0
1747143080.114789000,0.000053000,6,64,10.7.7.5,10.7.7.4,40562,21,,,0x0018,213,802,16,129624,,16,,82,0
1747143080.126410000,0.011621000,6,64,10.7.7.4,10.7.7.5,21,40562,,,0x0018,802,229,28,5888,,28,,94,0
1747143080.126734000,0.000324000,6,64,10.7.7.5,10.7.7.4,38654,52816,,,0x0011,1,1,0,129940,,,,66,0
1747143080.126871000,0.000137000,6,64,10.7.7.5,10.7.7.4,40562,21,,,0x0018,229,830,6,129624,,6,,72,0
1747143080.132391000,0.005520000,6,64,10.7.7.4,10.7.7.5,52816,38654,,,0x0010,1,2,0,5888,,,,66,0
1747143080.132470000,0.000079000,6,64,10.7.7.4,10.7.7.5,52816,38654,,,0x0014,1,2,0,5888,,,,66,0
1747143080.132554000,0.000084000,6,64,10.7.7.4,10.7.7.5,21,40562,,,0x0018,830,235,49,5888,,49,,115,0
1747143080.132674000,0.000120000,6,64,10.7.7.5,10.7.7.4,56676,55660,,,0x0002,0,0,0,65535,020405b4,,,74,0
1747143080.132811000,0.000137000,6,64,10.7.7.4,10.7.7.5,55660,56676,,,0x0012,0,1,0,5792,020405b4,,,74,0
1747143080.132825000,0.000014000,6,64,10.7.7.5,10.7.7.4,56676,55660,,,0x0010,1,1,0,129940,,,,66,0
1747143080.132850000,0.000025000,6,64,10.7.7.5,10.7.7.4,40562,21,,,0x0018,235,879,16,129624,,16,,82,0
1747143080.136394000,0.003544000,6,64,10.7.7.4,10.7.7.5,21,40562,,,0x0018,879,251,28,5888,,28,,94,0
1747143080.136474000,0.000080000,6,64,10.7.7.5,10.7.7.4,56676,55660,,,0x0011,1,1,0,129940,,,,66,0
1747143080.136596000,0.000122000,6,64,10.7.7.5,10.7.7.4,40562,21,,,0x0018,251,907,6,129624,,6,,72,0
1747143080.142261000,0.005665000,6,64,10.7.7.4,10.7.7.5,55660,56676,,,0x0010,1,2,0,5888,,,,66,0
1747143080.148205000,0.005944000,6,64,10.7.7.4,10.7.7.5,55660,56676,,,0x0014,1,2,0,5888,,,,66,0
1747143080.158433000,0.010228000,6,64,10.7.7.4,10.7.7.5,21,40562,,,0x0018,907,257,49,5888,,49,,115,0
1747143080.158578000,0.000145000,6,64,10.7.7.5,10.7.7.4,44070,11162,,,0x0002,0,0,0,65535,020405b4,,,74,0
1747143080.158714000,0.000136000,6,64,10.7.7.4,10.7.7.5,11162,44070,,,0x0012,0,1,0,5792,020405b4,,,74,0
1747143080.158732000,0.000018000,6,64,10.7.7.5,10.7.7.4,44070,11162,,,0x0010,1,1,0,129940,,,,66,0
1747143080.158758000,0.000026000,6,64,10.7.7.5,10.7.7.4,40562,21,,,0x0018,257,956,17,129624,,17,,83,0
1747143080.170317000,0.011559000,6,64,10.7.7.4,10.7.7.5,21,40562,,,0x0018,956,274,28,5888,,28,,94,0
1747143080.170418000,0.000101000,6,64,10.7.7.5,10.7.7.4,44070,11162,,,0x0011,1,1,0,129940,,,,66,0
1747143080.170460000,0.000042000,6,64,10.7.7.5,10.7.7.4,40562,21,,,0x0018,274,984,6,129624,,6,,72,0
1747143080.172239000,0.001779000,6,64,10.7.7.4,10.7.7.5,11162,44070,,,0x0010,1,2,0,5888,,,,66,0
1747143080.180357000,0.008118000,6,64,10.7.7.4,10.7.7.5,21,40562,,,0x0018,984,280,14,5888,,14,,80,0
1747143080.180358000,0.000001000,6,64,10.7.7.4,10.7.7.5,21,40562,,,0x0011,998,280,0,5888,,,,66,0
1747143080.180468000,0.000110000,6,64,10.7.7.4,10.7.7.5,11162,44070,,,0x0014,1,2,0,5888,,,,66,0
1747143080.180549000,0.000081000,6,64,10.7.7.5,10.7.7.4,40562,21,,,0x0011,280,999,0,129624,,,,66,0
1747143080.180727000,0.000178000,6,64,10.7.7.4,10.7.7.5,21,40562,,,0x0010,999,281,0,5888,,,,66,0
1747143087.125788000,6.945061000,,,,,,,,,,,,,,,,,60,0
1747143146.646338000,59.520550000,,,,,,,,,,,,,,,,,62,0
1747143173.902633000,27.256295000,6,64,10.7.7.5,10.7.7.4,38218,21,,,0x0002,0,0,0,65535,020405b4,,,74,0
1747143173.902906000,0.000273000,6,64,10.7.7.4,10.7.7.5,21,38218,,,0x0012,0,1,0,5792,020405b4,,,74,0
1747143173.902930000,0.000024000,6,64,10.7.7.5,10.7.7.4,38218,21,,,0x0010,1,1,0,129940,,,,66,0
1747143173.904740000,0.001810000,6,64,10.7.7.4,10.7.7.5,21,38218,,,0x0018,1,1,20,5888,,20,,86,0
1747143173.904778000,0.000038000,6,64,10.7.7.5,10.7.7.4,38218,21,,,0x0010,1,21,0,129920,,,,66,0
1747143173.904954000,0.000176000,6,64,10.7.7.5,10.7.7.4,38218,21,,,0x0018,1,21,16,129920,,16,,82,0
1747143173.905173000,0.000219000,6,64,10.7.7.4,10.7.7.5,21,38218,,,0x0010,21,17,0,5888,,,,66,0
1747143173.909667000,0.004494000,6,64,10.7.7.4,10.7.7.5,21,38218,,,0x0018,21,17,34,5888,,34,,100,0
1747143173.909822000,0.000155000,6,64,10.7.7.5,10.7.7.4,38218,21,,,0x0018,17,55,16,129888,,16,,82,0
1747143173.951564000,0.041742000,6,64,10.7.7.4,10.7.7.5,21,38218,,,0x0010,55,33,0,5888,,,,66,0
1747143173.971883000,0.020319000,6,64,10.7.7.4,10.7.7.5,21,38218,,,0x0018,55,33,23,5888,,23,,89,0
1747143173.972011000,0.000128000,6,64,10.7.7.5,10.7.7.4,38218,21,,,0x0018,33,78,6,129868,,6,,72,0
1747143173.972171000,0.000160000,6,64,10.7.7.4,10.7.7.5,21,38218,,,0x0010,78,39,0,5888,,,,66,0
1747143173.987648000,0.015477000,6,64,10.7.7.4,10.7.7.5,21,38218,,,0x0018,78,39,19,5888,,19,,85,0
1747143173.987827000,0.000179000,6,64,10.7.7.5,10.7.7.4,38218,21,,,0x0018,39,97,6,129852,,6,,72,0
1747143173.997713000,0.009886000,6,64,10.7.7.4,10.7.7.5,21,38218,,,0x0018,97,45,15,5888,,15,,81,0
1747143173.997715000,0.000002000,6,64,10.7.7.4,10.7.7.5,21,38218,,,0x0018,112,45,7,5888,,22,,73,0
1747143173.997715000,0.000000000,6,64,10.7.7.4,10.7.7.5,21,38218,,,0x0018,119,45,7,5888,,29,,73,0
1747143173.997786000,0.000071000,6,64,10.7.7.5,10.7.7.4,38218,21,,,0x0010,45,126,0,129824,,,,66,0
1747143173.997979000,0.000193000,6,64,10.7.7.4,10.7.7.5,21,38218,,,0x0018,126,45,58,5888,,58,,124,0
1747143173.998160000,0.000181000,6,64,10.7.7.5,10.7.7.4,38218,21,,,0x0018,45,184,8,129768,,8,,74,0
1747143174.007399000,0.009239000,6,64,10.7.7.4,10.7.7.5,21,38218,,,0x0018,184,53,31,5888,,31,,97,0
1747143174.007567000,0.000168000,6,64,10.7.7.5,10.7.7.4,38218,21,,,0x0018,53,215,15,129740,,15,,81,0
1747143174.011360000,0.003793000,6,64,10.7.7.4,10.7.7.5,21,38218,,,0x0018,215,68,33,5888,,33,,99,0
1747143174.012674000,0.001314000,6,64,10.7.7.5,10.7.7.4,38218,21,,,0x0018,68,248,6,129708,,6,,72,0
1747143174.019159000,0.006485000,6,64,10.7.7.4,10.7.7.5,21,38218,,,0x0018,248,74,49,5888,,49,,115,0
1747143174.019295000,0.000136000,6,64,10.7.7.5,10.7.7.4,39048,45012,,,0x0002,0,0,0,65535,020405b4,,,74,0
1747143174.019466000,0.000171000,6,64,10.7.7.4,10.7.7.5,45012,39048,,,0x0012,0,1,0,5792,020405b4,,,74,0
1747143174.019503000,0.000037000,6,64,10.7.7.5,10.7.7.4,39048,45012,,,0x0010,1,1,0,129940,,,,66,0
1747143174.019566000,0.000063000,6,64,10.7.7.5,10.7.7.4,38218,21,,,0x0018,74,297,25,129660,,25,,91,0
1747143174.029279000,0.009713000,6,64,10.7.7.4,10.7.7.5,21,38218,,,0x0018,297,99,28,5888,,28,,94,0
1747143174.029460000,0.000181000,6,64,10.7.7.5,10.7.7.4,39048,45012,,,0x0011,1,1,0,129940,,,,66,0
1747143174.029698000,0.000238000,6,64,10.7.7.5,10.7.7.4,38218,21,,,0x0018,99,325,6,129632,,6,,72,0
1747143174.031045000,0.001347000,6,64,10.7.7.4,10.7.7.5,45012,39048,,,0x0010,1,2,0,5888,,,,66,0
1747143174.041367000,0.010322000,6,64,10.7.7.4,10.7.7.5,45012,39048,,,0x0014,1,2,0,5888,,,,66,0
1747143174.041369000,0.000002000,6,64,10.7.7.4,10.7.7.5,21,38218,,,0x0018,325,105,49,5888,,49,,115,0
1747143174.041652000,0.000283000,6,64,10.7.7.5,10.7.7.4,53534,36592,,,0x0002,0,0,0,65535,020405b4,,,74,0
1747143174.041839000,0.000187000,6,64,10.7.7.4,10.7.7.5,36592,53534,,,0x0012,0,1,0,5792,020405b4,,,74,0
1747143174.041902000,0.000063000,6,64,10.7.7.5,10.7.7.4,53534,36592,,,0x0010,1,1,0,129940,,,,66,0
1747143174.041952000,0.000050000,6,64,10.7.7.5,10.7.7.4,38218,21,,,0x0018,105,374,26,129624,,26,,92,0
1747143174.053316000,0.011364000,6,64,10.7.7.4,10.7.7.5,21,38218,,,0x0018,374,131,28,5888,,28,,94,0
1747143174.053499000,0.000183000,6,64,10.7.7.5,10.7.7.4,53534,36592,,,0x0011,1,1,0,129940,,,,66,0
1747143174.053599000,0.000100000,6,64,10.7.7.5,10.7.7.4,38218,21,,,0x0018,131,402,6,129624,,6,,72,0
1747143174.061261000,0.007662000,6,64,10.7.7.4,10.7.7.5,36592,53534,,,0x0010,1,2,0,5888,,,,66,0
1747143174.061322000,0.000061000,6,64,10.7.7.4,10.7.7.5,36592,53534,,,0x0014,1,2,0,5888,,,,66,0
1747143174.061521000,0.000199000,6,64,10.7.7.4,10.7.7.5,21,38218,,,0x0018,402,137,49,5888,,49,,115,0
1747143174.061658000,0.000137000,6,64,10.7.7.5,10.7.7.4,42536,56854,,,0x0002,0,0,0,65535,020405b4,,,74,0
1747143174.061819000,0.000161000,6,64,10.7.7.4,10.7.7.5,56854,42536,,,0x0012,0,1,0,5792,020405b4,,,74,0
1747143174.061842000,0.000023000,6,64,10.7.7.5,10.7.7.4,42536,56854,,,0x0010,1,1,0,129940,,,,66,0
1747143174.061874000,0.000032000,6,64,10.7.7.5,10.7.7.4,38218,21,,,0x0018,137,451,25,129624,,25,,91,0
1747143174.085507000,0.023633000,6,64,10.7.7.4,10.7.7.5,21,38218,,,0x0018,451,162,28,5888,,28,,94,0
1747143174.085741000,0.000234000,6,64,10.7.7.5,10.7.7.4,42536,56854,,,0x0011,1,1,0,129940,,,,66,0
1747143174.085966000,0.000225000,6,64,10.7.7.5,10.7.7.4,38218,21,,,0x0018,162,479,6,129624,,6,,72,0
1747143174.091293000,0.005327000,6,64,10.7.7.4,10.7.7.5,56854,42536,,,0x0010,1,2,0,5888,,,,66,0
1747143174.105392000,0.014099000,6,64,10.7.7.4,10.7.7.5,56854,42536,,,0x0014,1,2,0,5888,,,,66,0
1747143174.105444000,0.000052000,6,64,10.7.7.4,10.7.7.5,21,38218,,,0x0018,479,168,49,5888,,49,,115,0
1747143174.105563000,0.000119000,6,64,10.7.7.5,10.7.7.4,59256,59785,,,0x0002,0,0,0,65535,020405b4,,,74,0
1747143174.105695000,0.000132000,6,64,10.7.7.4,10.7.7.5,59785,59256,,,0x0012,0,1,0,5792,020405b4,,,74,0
1747143174.105708000,0.000013000,6,64,10.7.7.5,10.7.7.4,59256,59785,,,0x0010,1,1,0,129940,,,,66,0
1747143174.105739000,0.000031000,6,64,10.7.7.5,10.7.7.4,38218,21,,,0x0018,168,528,18,129624,,18,,84,0
1747143174.117438000,0.011699000,6,64,10.7.7.4,10.7.7.5,21,38218,,,0x0018,528,186,28,5888,,28,,94,0
1747143174.117530000,0.000092000,6,64,10.7.7.5,10.7.7.4,59256,59785,,,0x0011,1,1,0,129940,,,,66,0
1747143174.117673000,0.000143000,6,64,10.7.7.5,10.7.7.4,38218,21,,,0x0018,186,556,6,129624,,6,,72,0
1747143174.121393000,0.003720000,6,64,10.7.7.4,10.7.7.5,59785,59256,,,0x0010,1,2,0,5888,,,,66,0
1747143174.138995000,0.017602000,6,64,10.7.7.4,10.7.7.5,59785,59256,,,0x0014,1,2,0,5888,,,,66,0
1747143174.139052000,0.000057000,6,64,10.7.7.4,10.7.7.5,21,38218,,,0x0018,556,192,49,5888,,49,,115,0
1747143174.139191000,0.000139000,6,64,10.7.7.5,10.7.7.4,50072,52440,,,0x0002,0,0,0,65535,020405b4,,,74,0
1747143174.139332000,0.000141000,6,64,10.7.7.4,10.7.7.5,52440,50072,,,0x0012,0,1,0,5792,020405b4,,,74,0
1747143174.139351000,0.000019000,6,64,10.7.7.5,10.7.7.4,50072,52440,,,0x0010,1,1,0,129940,,,,66,0
1747143174.139450000,0.000099000,6,64,10.7.7.5,10.7.7.4,38218,21,,,0x0018,192,605,21,129624,,21,,87,0
1747143174.151267000,0.011817000,6,64,10.7.7.4,10.7.7.5,21,38218,,,0x0018,605,213,28,5888,,28,,94,0
1747143174.151440000,0.000173000,6,64,10.7.7.5,10.7.7.4,50072,52440,,,0x0011,1,1,0,129940,,,,66,0
1747143174.151650000,0.000210000,6,64,10.7.7.5,10.7.7.4,38218,21,,,0x0018,213,633,6,129624,,6,,72,0
1747143174.158766000,0.007116000,6,64,10.7.7.4,10.7.7.5,52440,50072,,,0x0014,1,2,0,5888,,,,66,0
1747143174.158824000,0.000058000,6,64,10.7.7.4,10.7.7.5,21,38218,,,0x0018,633,219,49,5888,,49,,115,0
1747143174.158937000,0.000113000,6,64,10.7.7.5,10.7.7.4,55250,60657,,,0x0002,0,0,0,65535,020405b4,,,74,0
